	151_Le	173_Le	279_Le	294_Ob	295_Ob	75_Ob	138_Ob	65_Ob	283_Ob	96_IR	132_IR	95_IR	126_IR
FAM45A|NM_001303112+NM_001303113+NM_207009+NM_001303111+NR_130122	4.967176407	6.773189735	9.346525809	8.156643732	5.73433851	6.159632763	5.949237329	6.132132549	6.454315143	5.72029839	5.603887742	6.82134455	5.063410906
NUFIP2|NM_020772	2.532133831	1.718439807	2.618347229	2.387746259	2.155998626	1.694653867	1.155337953	1.373771607	2.626660017	1.470279918	1.277575107	1.68903513	3.158738238
PDZD8|NM_173791	2.124430604	5.847100695	3.368369374	5.128425277	2.435000584	2.985768935	2.907945002	4.852961161	1.670200648	2.713804758	2.143741081	3.30652158	1.466037304
CYP39A1|NM_016593+NM_001278738+NM_001278739	0.867267395	1.831117487	0.418504743	2.28987918	2.186916598	1.9334977	2.769959658	5.939584763	1.325789751	0.352504308	1.225210856	1.799784753	3.222628023
HACD3|NM_016395	22.38958378	28.81684044	13.32027019	21.37896301	21.65510993	25.28879985	24.97950138	28.20027291	22.41159133	24.93242753	21.23132298	22.59534943	22.33759391
ZWILCH|NM_017975+NM_001287823+NM_001287822+NM_001287821	0.704982695	1.302415932	1.360773404	0.930696348	1.292870302	0.990813984	0.844364856	1.636045069	0.938438562	1.432715206	0	0	1.309801913
HEATR1|NM_018072	1.694015398	3.088954162	2.080798716	0.813231537	1.623936397	2.020110334	1.475592187	2.831945	1.836288475	2.628968411	2.066836345	1.118562533	2.060081185
SSBP3|NM_018070+NM_145716+NM_001009955	8.215757808	8.6732292	8.234085672	10.57366514	7.82320214	5.033216232	8.830854602	7.579277744	6.352050284	9.24736897	7.58893783	6.557553298	4.227016249
CHD7|NM_017780	1.189534373	1.659410691	0.738021188	1.301177374	1.869849745	1.353381603	1.424717268	1.154862269	1.350840079	1.105122315	1.02029487	0.793467281	2.146915902
NFXL1|NM_152995+NR_103795+NM_001278624+NM_001278623	1.142426641	2.562833849	1.92949529	1.809835578	1.440381477	0.535205683	2.052443757	0.913399212	1.309818815	1.625203601	2.01741921	2.074454549	1.273522811
FAM219B|NM_020447	44.62261759	47.39989463	44.93821408	40.98045185	32.65718916	34.79816571	30.09736729	33.46096215	50.92784181	40.10426619	35.82680481	29.04611775	35.63382356
ACTR3B|NM_020445+NR_073001+NR_073000+NM_001040135	0.980483169	1.811387584	1.892550597	1.442592094	1.573347662	1.357531303	1.542505196	2.743724479	2.362532695	2.391127878	1.423816911	3.507856382	1.092995962
TBX2-AS1|NR_125749+NR_125750+NR_125751	1.490780091	5.508265522	5.755074314	7.085094353	4.784407208	12.5712505	10.71313375	7.151500038	3.646323935	7.271202501	10.53031604	7.734302281	8.863203618
ABL1|NM_007313+NM_005157	8.821183969	6.934670651	7.857679825	8.598773484	9.357992285	7.108378349	6.145038458	4.414205941	6.445083066	8.024163277	4.963447721	6.720009535	6.092416362
AASDHPPT|NM_015423	21.97056103	26.286454	12.36902028	19.72330147	20.14594549	20.92869354	13.74194443	19.90815989	20.37571786	10.71602709	13.96726837	12.5383789	16.5999541
DCAF13|NM_015420	13.18794583	16.65701302	12.72783437	11.68978506	20.08253736	11.91530803	12.41062052	21.46477249	16.70431788	16.84663649	12.97512503	14.17276788	13.65120177
DIS3|NM_014953+NM_001128226	7.933536219	9.103295961	7.366076023	8.213675395	7.571961745	10.27100164	7.46885216	9.694372399	9.696719287	9.855575978	6.813734587	6.213291355	8.118927733
CHD2|NM_001271+NM_001042572	3.152226164	5.260625713	4.604722411	4.438902913	3.13130941	2.252242544	4.931240804	3.780427722	4.46542242	4.612445841	3.191481942	1.635403515	2.733073521
RPL38|NM_000999+NM_001035258	527.0972464	698.2087181	601.1393265	499.1981927	547.1340516	458.5940872	488.542953	237.9827128	371.6032903	359.1083684	464.5158798	421.9140816	438.3555106
MYL3|NM_000258	7.413782582	5.031384581	4.088642678	4.474261235	1.456731704	4.961742215	2.537017679	11.85501621	3.561936103	5.16576281	14.21422638	6.593721643	6.296786208
RGS19|NM_005873+NM_001039467	7.732771032	3.710613028	6.784530922	2.598543853	6.768279305	7.903984842	5.613101545	5.620497727	6.987070118	4.000201893	9.4346086	5.10596765	6.269181845
BCAS2|NM_005872	47.64537753	42.7137007	49.63253944	50.31996297	68.30664601	52.43657653	59.78274481	55.02422397	51.56282697	58.40435522	41.66799919	39.23627598	42.7150551
COX7A2L|NM_004718	134.2505015	166.9008525	180.7113999	162.7748487	169.2642037	174.6132401	170.6664395	138.4078463	151.2209596	165.1359275	147.859249	176.8753006	169.3476562
ART5|NR_123732+NM_053017+NM_001297668+NM_001079536	0	0.699933554	0	1.92836141	0	1.710768632	0	1.541222674	3.648780662	0.742130536	0	1.634792476	2.381805771
BET1|NM_005868	16.07178798	18.66337037	14.27017773	14.59762443	25.64247556	16.86570905	12.06292093	16.44774919	21.22753545	16.98435083	14.98531743	13.00757535	15.76613646
FAM98A|NM_001304538+NM_015475	20.96622388	24.10988918	39.74680679	33.80787312	42.17548134	35.07959497	32.88405125	38.31549785	58.60758007	38.66945945	30.94182129	22.53189487	35.61470184
PCSK7|NM_004716	8.544854466	8.490024171	10.42969406	8.493667816	10.71581516	6.122397009	8.4282125	8.439318053	8.605882449	9.806372722	11.71648957	8.605522538	9.525396991
CTDP1|NM_004715+NM_048368+NM_001202504	1.87738348	0.660640102	1.509903204	0.826154534	1.147646775	0.586346213	0.749520352	0.250169323	0.95665066	2.034853437	0.884075905	2.789192434	1.162676519
PURA|NM_005859	3.345384865	6.769021178	6.816077815	8.244084098	3.919655751	5.920724957	4.452001179	1.634551388	3.977619686	3.323821317	2.494336288	2.892693335	4.419882424
FSTL3|NM_005860	106.5809804	81.07744856	113.0731148	135.945777	209.1126468	133.6394186	155.1861349	103.384887	162.5707047	89.50731554	206.4797452	117.5022554	150.8438895
ZMPSTE24|NM_005857	10.5697015	9.025051612	21.6019851	15.59541569	17.10336497	14.27257298	11.91476486	16.65294006	19.48450154	9.603041534	11.63824502	10.64474589	13.39981969
RAMP3|NM_005856	5.843592338	0	0	3.085811943	2.009359693	3.422018202	0	0.584012624	1.116635837	0	0	0.757927172	2.714232734
RAMP2|NM_005854	51.85682166	25.93152146	14.48746314	25.94265043	20.02113936	42.19477012	16.34458685	12.00182512	10.84794014	22.18675049	15.42304417	11.32791014	16.22667121
HGS|NM_004712	41.38269094	34.77483146	26.83894011	33.74081834	36.73166678	26.36635351	34.89338662	30.70428684	28.34121228	35.79330168	29.69889564	44.31349234	30.01620233
CHD3|NM_001005271+NM_005852+NM_001005273	2.678560249	0.520893644	4.081750304	0.660484279	1.551227774	3.385526093	0.675397583	0.67628753	2.11200787	0.343803646	1.394131293	0.438840424	0.838156198
FAM50A|NM_004699	74.2302631	74.13808772	72.34281655	54.57059852	53.05110867	33.41175553	65.08175925	74.47716016	35.60020054	69.21625458	71.9675445	59.65481079	57.86977066
PDCD5|NM_004708	162.8998112	130.6975265	108.4793395	165.1624644	168.789541	134.3153475	98.85408181	72.9358282	101.6020293	129.7741109	98.95707585	177.4791881	96.84957595
PRPF3|NM_004698	9.187999097	15.18199359	11.1806864	13.50089708	13.00373074	15.34614691	9.569181584	15.6502579	14.16781022	17.53590859	15.23753404	10.77715202	12.76582007
PKN2|NM_006256	7.737207286	9.699537925	6.222721244	7.916177641	6.133913431	8.759784429	6.306661303	8.634757626	5.716795553	6.944809112	5.237555616	5.017667119	4.192742537
SRRM1|NM_005839+NM_001303448+NM_001303449	20.85652108	17.13726482	14.28535729	18.12619061	19.17864994	16.19408919	11.47771508	17.02300731	23.9444976	20.75131595	11.85462098	11.69593958	15.89193427
HAAO|NM_012205	11.49433248	19.0105006	4.437323654	16.59074534	6.675174276	12.20573128	11.01350198	15.92935367	3.514272132	9.34383499	9.743002687	9.541382253	3.416889245
MYLPF|NM_013292	0	1.585803656	0	1.586484232	0.6887042	0	1.199434821	1.201015274	0.459269763	0	0	0	1.116357708
RACGAP1|NM_013277+NM_001126103+NM_001126104	0.940887584	2.648742042	0.908061156	1.159321974	0.718957137	2.644730229	1.752971907	2.507545335	2.493110137	1.529710116	2.436895968	0.976282019	1.165396321
NDUFC1|NM_001184987+NM_001184986+NM_001184989+NM_002494+NM_001184991+NM_001184990+NM_001184988	135.2764826	113.1473669	110.9701419	215.22685	88.48815075	109.2726502	102.9581738	160.6427693	135.4424996	92.80191767	181.6915482	94.59349612	79.95749806
PTBP2|NM_001300985+NR_125357+NM_001300988+NM_001300989+NM_001300986+NM_001300987+NM_001300990+NM_021190+NR_125356	5.567118028	7.652626914	4.757333735	6.648930256	7.311669267	5.765254846	4.862023629	3.748254934	4.21042872	1.414262392	3.772861802	4.256399826	6.097081702
CAMK2G|NM_001204492+NM_001222+NM_172173+NM_172171+NM_172170+NM_172169	14.89296891	15.14475286	23.07312545	21.32159561	15.59595734	16.17790597	13.99880396	17.74595235	16.81157985	20.46338552	22.37004252	18.53679326	20.53085631
NDUFS5|NM_001184979+NM_004552	570.9135607	716.2826196	504.1018798	461.8431875	539.412078	508.9102349	612.4309968	442.5857784	434.5202254	490.9023488	609.1982832	639.2052996	499.0827751
DAPK2|NM_014326	34.04549688	44.52718842	15.69867603	30.96267354	13.18096828	33.31711988	28.99672015	27.22024508	13.18480454	5.84268098	15.76510982	19.23316692	16.30543226
ABI3BP|NM_015429	0.659902656	5.805395677	0.849172602	7.782568803	3.126344463	6.183042948	1.580744081	3.16565394	1.681319554	6.616095279	0.46613069	1.369453925	0.817364519
ZNF473|NM_015428+NM_001006656	1.507750442	1.932784994	0.831512488	1.706130427	1.876296797	1.375957766	1.675116862	1.205484901	1.795950415	0.875473156	0.608582188	1.3409736	0.640292731
POLR1A|NM_015425	1.037728495	1.799768877	1.716897264	1.252550456	1.427320517	1.389018688	2.130682017	0.474108787	1.450398407	0.482044463	0.942445039	1.076765904	1.65258618
TOR3A|NM_022371	23.18366776	12.72678429	13.87238695	22.03657999	22.74638731	13.90223116	20.36269531	18.90665184	23.24917903	16.9615704	21.61642632	17.80128762	23.43193793
SMYD2|NM_020197	15.76599479	17.87675991	55.22822057	29.60181854	31.05504161	27.3558369	35.43493496	46.21948689	31.42113842	32.27809775	47.84575642	30.29459647	33.41454064
POPDC3|NM_022361+NR_024539	0	0.781595479	4.110767367	1.172896371	1.220512165	4.988591469	2.975870485	9.7907441	1.139476116	4.328096727	4.889075302	6.145771137	0.550219527
TFB2M|NM_022366	12.67079607	14.53949321	15.95051392	12.21841579	17.68034019	19.09854033	9.67741085	11.45201014	23.41221475	15.2263703	10.11759368	15.43396043	24.97428455
MRPS22|NM_020191	47.35419112	58.78568499	54.16540531	45.84472817	66.7404703	64.08872805	45.5133133	43.46990219	40.48491611	39.92032746	43.36012485	27.29753746	41.05748735
NT5M|NM_020201	1.239187481	1.308188154	1.793930595	0	0.568137596	1.741609012	0.494729098	0.99076197	0.568302949	1.007345435	1.312973914	1.928705103	1.381387214
RELA|NM_001145138+NM_021975+NM_001243985+NM_001243984	24.89469283	22.43983161	10.34972492	10.71911252	14.04752825	20.45458431	20.18356066	13.47343721	14.16871352	17.43503597	22.99535732	19.07533642	25.90132392
SLC2A6|NM_001145099+NM_017585	0.833826152	2.420702403	2.983777728	0.440316598	0.955722989	0	1.331575946	0.666665258	0.892267738	1.016735943	3.548708232	2.595579409	4.647548507
MTRNR2L1|NM_001190452	18.34953758	15.36342899	26.25868313	12.36284417	4.061361746	13.63569722	13.13593248	12.14145344	12.57454029	11.31595502	9.385863682	11.16126966	5243.582407
P3H1|NM_001146289+NM_022356+NM_001243246	10.98936925	11.02121733	11.5846147	8.317819879	10.91644874	11.6695164	8.774719508	15.52242935	15.5693314	8.635568123	13.71371761	7.981938967	6.533560373
PLEK|NM_002664	1.37996474	0.546301575	1.331819442	3.27921618	0.158170144	3.555683289	10.19225207	1.103316976	1.371206883	0.841338298	1.705822584	1.431876439	1.794705501
ZNF790|NM_001242800+NM_001242801+NM_206894+NM_001242802	0.966593726	4.158720083	2.683713679	3.825258327	3.120269497	4.342401299	2.731438111	3.497415792	3.103022355	3.535883038	3.755212194	1.002955178	3.444250455
BRF1|NM_001242789+NM_001242788+NM_001242787+NM_145685+NM_001519+NM_001242786+NM_001242790	5.268692738	6.737075407	1.819126911	6.645535657	3.572762145	5.73380452	3.453824238	2.644252379	5.736076174	3.812733547	8.078504996	9.802068576	8.096865011
GPM6B|NM_001001995+NM_005278+NM_001001996+NM_001001994	3.701093018	3.564372448	1.771618026	2.736198374	2.388358708	1.387114713	0	1.667598665	1.609073086	3.624978398	2.09145155	0	0.927700845
CHST3|NM_004273	0.846621133	4.245373547	7.35375192	3.278536897	10.1567326	3.701845361	5.6333702	3.271659992	6.514280206	6.423434305	6.079887044	6.002874508	6.711274215
LDB1|NM_003893+NM_001113407	3.842393419	2.607651194	0.529762424	3.768223787	1.509981241	2.004984131	2.611305155	0.438870208	2.055035737	0.446216058	1.938659847	1.708687324	2.039674891
NHP2L1|NM_005008+NM_001003796	114.1341352	120.4893738	100.0232016	98.7189912	95.93420898	106.3248538	95.32309291	88.10648928	80.82077002	103.4449743	92.20345642	109.5796057	101.3950595
WSB2|NM_001278558+NM_001278557+NM_018639	11.62333694	15.96943928	19.28061572	15.5498894	22.98139816	14.63429116	15.66156084	12.4876758	18.99015865	19.19267949	14.62458415	11.30679861	13.49702365
LINC00909|NR_024484	6.514116804	4.484893759	4.920141253	3.29033359	4.674624363	6.634223543	3.618329571	5.661089552	5.282131079	5.755845388	3.601040717	3.526521247	5.26204878
EIF4A3|NM_014740	36.88262162	43.12946967	16.97647354	39.5523145	32.51883298	35.62095971	37.60511769	47.18175342	29.31883874	58.11930027	46.89452158	46.51286285	43.43429801
KIAA0195|NM_014738	5.413305595	5.911789974	4.1435229	6.99862043	3.42326918	4.722268732	5.067618316	1.34319593	3.081838955	3.490067192	3.560050285	3.873754518	3.190652731
ZNF621|NM_001287245+NM_001098414+NM_198484	0.835140538	2.592433025	2.302867132	1.638039679	3.189984207	2.300894665	2.000512425	1.96339039	3.045137658	1.163815606	0.86730565	0.990350819	1.063971333
ITM2C|NM_001287241+NM_001287240+NM_030926+NM_001012514+NM_001012516	36.85263596	21.14146592	27.92104774	14.59454428	13.06960526	27.7222848	14.92053713	13.90156452	22.98377957	18.14631084	32.92109329	24.29221311	28.88840637
GPC1|NM_002081	13.61358054	8.87658544	29.3686782	13.53203045	11.99346788	11.00467579	9.591248335	8.109948497	14.52692936	18.2273226	18.47804778	22.71190664	11.10906151
TBCE|NM_001287801+NM_001287802+NM_003193+NM_001079515	10.62003447	10.79465123	10.18687706	14.18518503	7.160338034	11.74409916	8.479814649	7.991518302	11.65087314	6.093960801	12.58158359	9.074915583	8.820998768
ZDHHC16|NM_001287804+NM_001287803+NM_198043+NM_032327+NM_198046+NR_109895+NM_198045+NM_198044	10.62003712	18.83490931	9.053048769	6.931666169	9.796602503	9.013911478	7.521119163	5.474986046	11.40874246	11.9002783	8.371190393	12.45126333	9.58592061
WBP11|NM_016312	20.23759061	20.58757439	4.971661057	17.48751785	12.65242851	16.54854217	17.33438993	13.53275624	14.39984177	16.15218506	11.43606498	11.83573857	17.77446874
LCMT1|NM_016309+NM_001032391	32.31837131	28.01477071	21.27705898	26.30206798	32.94349715	31.62694165	30.96643039	30.43302571	22.9673018	32.69387402	27.68468426	31.34799678	24.27267624
MRPL33|NM_145330+NM_004891	246.577228	290.6342392	210.2492688	241.4563621	268.9046656	253.4641677	246.584563	197.1447775	184.445437	206.2827972	213.0659779	238.464935	199.260364
ATP9A|NM_006045	28.39953676	24.6660919	33.63796388	33.67480339	21.72056667	31.08451428	27.21152838	24.56392955	23.91733756	33.05525671	19.69564227	16.20733089	25.42269602
SPESP1|NM_145658	4.866850577	4.281539565	2.348525792	5.140052477	4.834556348	3.040038594	3.886050552	6.485285102	3.967969987	7.253220038	5.156643323	3.366621273	4.822518526
HPCAL1|NM_002149+NM_134421+NM_001258357+NM_001258358+NM_001258359	7.259303733	8.720298094	9.700664423	9.730946842	6.144398425	11.62048366	14.16840082	10.71507384	8.194915629	11.34835805	11.04428152	15.7707923	10.31322691
MRPL35|NM_145644+NM_016622	19.61292079	29.10304399	20.27137786	15.94422104	22.57011155	19.68014507	19.3917984	19.72008316	14.08256196	27.74601899	17.15479275	15.6646725	18.0486536
APOL3|NM_145642+NM_145641+NM_145640+NR_027835+NR_027834+NR_027833	1.973946535	3.127400278	9.835650584	2.807241347	12.53059156	5.811113845	3.891007604	12.39679205	3.824004902	5.616229356	14.72459593	7.680760204	8.230687736
CYGB|NM_134268	3.077940125	1.895440501	2.475462101	2.167147603	1.411161369	1.922610627	0.819217735	1.640594542	1.568413423	0.417013699	2.536499483	1.064575496	1.14371371
ASNS|NM_133436+NM_001673+NM_001178076+NM_183356+NM_001178075+NM_001178077	3.722368618	3.274091019	7.261024129	4.258935125	3.202966143	4.069008103	4.95276797	3.007619103	3.450352069	6.302878965	2.277569065	1.15293947	3.073147785
ATP7A|NM_000052+NR_104109+NM_001282224	1.065996705	1.500471648	1.02880537	1.125836702	0.977467597	1.165265903	0.709308241	0.189672112	1.303669446	0.722131054	0.407434006	0.184349567	0.79221492
FOPNL|NM_001304497+NM_001304500+NM_001304498+NM_001304499+NM_001304502+NM_144600+NR_130757+NR_130755+NR_130756	23.99792557	27.20408414	28.36703842	38.01758249	31.29158358	28.33519955	31.59146541	35.75750019	28.34580632	27.60581027	26.32579219	23.46960841	23.31971584
DYNC1I1|NM_004411+NM_001278421+NM_001135557+NM_001135556+NM_001278422	1.340940184	1.70502527	3.235391011	1.062160653	0.922183137	2.512822361	4.472775197	4.82452132	5.124730742	2.4526373	2.604773234	3.826305592	1.74395233
DDX10|NM_004398	4.521667555	5.409903097	3.200202169	5.412224853	4.560766325	5.0839616	4.573212731	6.507339189	4.608175468	5.88111967	2.768079399	4.691764251	3.136335839
NF2|NM_181825+NM_181833+NM_181832+NM_181831+NM_181830+NM_181829+NM_181828+NM_016418+NM_000268	6.833547523	11.4743024	8.505177001	10.19631743	10.66118277	9.024078492	10.82534772	10.25569003	8.252125807	7.526568208	10.14164398	8.646126989	8.794433443
USP33|NM_201624+NM_015017+NM_201626	29.45561303	33.41410736	20.29219103	30.68253943	21.87094811	30.08010614	26.1756255	39.04403513	37.74095708	33.8164381	26.98877414	20.6437627	27.55495099
ALAD|NM_000031	65.22338531	69.18149408	71.30108564	97.12418587	84.0411693	75.88301173	71.33113871	89.96106237	53.39750469	60.8103709	71.83640666	93.01573714	72.59306262
AGXT|NM_000030	3.078582165	2.925003927	5.942348322	2.601119329	0.846873437	0.576903444	1.966532686	0.984561958	0.752995481	0.500520823	4.78411104	2.555514145	4.575809127
ADA|NM_000022	7.064662832	3.051015846	4.958680219	1.695736246	2.35562011	3.008784933	1.538439572	6.67535578	7.461634721	7.831255958	7.258494604	7.330422266	2.863763571
PTPN12|NM_002835+NM_001131009+NM_001131008	3.888359459	6.670416726	10.01115253	10.95453963	5.062247193	8.289878884	5.602941267	8.537449658	16.26528414	7.638789871	6.38123123	8.230736567	7.042582084
C11orf68|NM_001135635+NM_031450	9.491140127	9.351652427	12.21334099	12.02871324	7.832626224	10.07855882	13.13593248	11.63555955	8.12508757	10.28723183	5.810296565	13.13090548	11.28562261
TCF12|NM_003205+NM_207038+NM_207037+NM_207036+NM_207040	8.784954106	10.04696289	8.882193776	9.609460454	7.751209447	9.603038578	9.853775229	12.37525729	9.763623094	12.28829425	7.224234633	4.123645859	6.839589526
NFE2L1|NM_003204	6.863583347	7.885094707	14.80685923	15.9901596	8.699942059	8.511515523	9.5100859	9.684017286	8.579034785	14.1127566	10.26673406	10.89213189	9.601500841
TBP|NM_003194+NM_001172085	16.76470824	19.22391128	8.368865879	14.19003491	16.96268013	12.5888573	12.79124162	15.28708254	12.48157241	16.44778553	15.33090129	13.79632349	18.04406757
